"time","infID","status_dep","stage_dep","origin_dep","tx.status_dep"
7761,23314,"i",4,"global",1
7761,24035,"i",4,"global",0
7761,25305,"i",4,"global",0
7761,29291,"i",4,"global",0
7761,30943,"i",4,"global",1
7761,34678,"i",4,"global",0
7761,39016,"i",4,"global",1
7761,41815,"i",4,"global",0
7761,50958,"i",4,"global",0
7761,74909,"i",4,"global",1
7761,75805,"i",4,"global",0
7761,76562,"i",4,"global",0
7761,80861,"i",4,"global",0
7762,26461,"i",4,"global",0
7762,53456,"i",4,"global",0
7762,59983,"i",4,"global",1
7762,67401,"i",4,"global",1
7762,76457,"i",4,"global",0
7762,78462,"i",4,"global",1
7763,6690,"i",4,"region",0
7763,9815,"i",4,"region",1
7763,11252,"i",4,"region",0
7763,27578,"i",4,"global",1
7763,41287,"i",4,"global",0
7763,49431,"i",4,"global",0
7763,82778,"i",4,"global",0
7764,7807,"i",4,"region",0
7764,20021,"i",4,"global",0
7764,23430,"i",4,"global",0
7764,38849,"i",4,"global",0
7764,53752,"i",4,"global",0
7764,72904,"i",4,"region",0
7765,20257,"i",4,"global",0
7765,25546,"i",4,"global",0
7765,48679,"i",4,"global",1
7765,57282,"i",4,"global",0
7765,65652,"i",4,"global",0
7765,69993,"i",4,"global",1
7765,91557,"i",4,"global",0
7766,34093,"i",4,"global",0
7766,38635,"i",4,"global",1
7766,42101,"i",4,"global",1
7766,42828,"i",4,"global",0
7766,45838,"i",4,"global",0
7766,78481,"i",4,"global",0
7766,80001,"i",4,"global",1
7767,8221,"i",4,"region",0
7767,18489,"i",4,"region",1
7767,22137,"i",4,"global",0
7767,24597,"i",4,"global",0
7767,34602,"i",4,"global",0
7767,68271,"i",4,"global",0
7767,72519,"i",4,"global",0
7767,75283,"i",4,"global",1
7767,82128,"i",4,"global",0
7767,83526,"i",4,"global",1
7767,90792,"i",4,"global",0
7767,97534,"i",4,"global",0
7768,7493,"i",4,"region",0
7768,46770,"i",4,"global",1
7768,46830,"i",4,"global",0
7768,48844,"i",4,"global",0
7768,49541,"i",4,"global",1
7768,53989,"i",4,"global",0
7768,75109,"i",4,"global",0
7768,83907,"i",4,"region",0
7768,90005,"i",4,"global",0
7769,23363,"i",4,"global",0
7769,38474,"i",4,"global",0
7769,48565,"i",4,"global",0
7769,54180,"i",4,"global",1
7769,54774,"i",4,"global",1
7769,64800,"i",4,"global",0
7769,65031,"i",4,"global",1
7769,67966,"i",4,"global",0
7769,75839,"i",4,"global",1
7769,83329,"i",4,"global",0
7770,14559,"i",4,"region",0
7770,23798,"i",4,"global",1
7770,33363,"i",4,"global",0
7770,38076,"i",4,"global",0
7770,44768,"i",4,"region",1
7770,63700,"i",4,"global",0
7770,65328,"i",4,"global",0
7771,6065,"i",4,"global",0
7771,23158,"i",4,"global",0
7771,40834,"i",4,"global",0
7771,44075,"i",4,"region",0
7771,53731,"i",4,"global",0
7771,67974,"i",4,"global",0
7771,82452,"i",4,"global",0
7772,21604,"i",4,"global",0
7772,29951,"i",4,"global",0
7772,51299,"i",4,"global",0
7772,60439,"i",4,"global",0
7772,66874,"i",4,"global",1
7772,76949,"i",4,"global",0
7772,80595,"i",4,"global",0
7773,3644,"i",4,"region",1
7773,19436,"i",4,"region",1
7773,20375,"i",4,"global",0
7773,25484,"i",4,"global",0
7773,65819,"i",4,"global",0
7773,72892,"i",4,"global",0
7774,12615,"i",4,"region",1
7774,29535,"i",4,"global",0
7774,37568,"i",4,"global",0
7774,39996,"i",4,"global",0
7774,56801,"i",4,"global",0
7774,64295,"i",4,"global",0
7774,64541,"i",4,"global",0
7774,76877,"i",4,"global",0
7774,92556,"i",4,"global",0
7775,15687,"i",4,"region",1
7775,16020,"i",4,"region",1
7775,29478,"i",4,"global",0
7775,30000,"i",4,"global",1
7775,43383,"i",4,"global",1
7775,44482,"i",4,"global",0
7775,46058,"i",4,"global",0
7775,49662,"i",4,"global",0
7775,68673,"i",4,"global",0
7775,79335,"i",4,"global",0
7776,11156,"i",4,"region",1
7776,19080,"i",4,"region",0
7776,23959,"i",4,"global",1
7776,70351,"i",4,"global",1
7776,86084,"i",4,"region",0
7776,86632,"i",4,"global",0
7777,29321,"i",4,"global",1
7777,35272,"i",4,"global",0
7777,48713,"i",4,"global",0
7777,56069,"i",4,"region",1
7777,56435,"i",4,"global",0
7777,58440,"i",4,"global",0
7777,88570,"i",4,"global",0
7778,23489,"i",4,"global",0
7778,28787,"i",4,"global",0
7778,45372,"i",4,"global",1
7778,46314,"i",4,"global",1
7778,52971,"i",4,"global",1
7778,54012,"i",4,"global",0
7778,61112,"i",4,"global",0
7778,61348,"i",4,"global",1
7778,61417,"i",4,"global",1
7778,69643,"i",4,"global",0
7778,73251,"i",4,"global",0
7778,78616,"i",4,"global",0
7779,35353,"i",4,"global",0
7779,38597,"i",4,"global",0
7779,53003,"i",4,"global",0
7779,67485,"i",4,"global",0
7779,74654,"i",4,"global",1
7779,81328,"i",4,"global",0
7780,4068,"i",4,"region",0
7780,4301,"i",4,"region",0
7780,14315,"i",4,"global",0
7780,19650,"i",4,"region",0
7780,27799,"i",4,"global",0
7780,74133,"i",4,"global",1
7780,77390,"i",4,"global",0
7780,79856,"i",4,"global",0
7781,19504,"i",4,"global",0
7781,21015,"i",4,"global",0
7781,23823,"i",4,"global",1
7781,45415,"i",4,"global",0
7781,47717,"i",4,"global",0
7781,84820,"i",4,"global",0
7782,6131,"i",4,"region",1
7782,7966,"i",4,"global",0
7782,12661,"i",4,"global",0
7782,28549,"i",4,"global",0
7782,29734,"i",4,"global",0
7782,30414,"i",4,"global",0
7782,47516,"i",4,"global",0
7782,57139,"i",4,"global",0
7783,10311,"i",4,"region",1
7783,33116,"i",4,"global",0
7783,39657,"i",3,"global",0
7783,50733,"i",4,"global",0
7783,58015,"i",4,"global",1
7783,67636,"i",4,"global",0
7784,5371,"i",4,"region",0
7784,12294,"i",4,"region",0
7784,22591,"i",4,"global",1
7784,26102,"i",4,"global",0
7784,26825,"i",4,"global",0
7784,35614,"i",4,"global",0
7784,40849,"i",4,"global",0
7784,44839,"i",4,"global",0
7784,48685,"i",4,"global",1
7784,51459,"i",4,"global",0
7785,1646,"i",4,"region",1
7785,5691,"i",4,"region",0
7785,15191,"i",4,"region",0
7785,55565,"i",4,"global",0
7785,62609,"i",4,"global",0
7785,63333,"i",4,"global",0
7785,68515,"i",4,"global",0
7785,76565,"i",4,"global",0
7785,81375,"i",4,"global",0
7786,6803,"i",4,"region",0
7786,25762,"i",4,"global",1
7786,34501,"i",4,"global",1
7786,46259,"i",4,"global",0
7786,47600,"i",4,"global",1
7786,48316,"i",4,"global",0
7786,51090,"i",4,"global",1
7786,67566,"i",4,"global",0
7786,70757,"i",4,"global",0
7786,71724,"i",4,"global",0
7786,73374,"i",4,"global",0
7786,74375,"i",4,"global",1
7786,83814,"i",4,"global",0
7787,11085,"i",4,"region",0
7787,57935,"i",4,"global",0
7787,71857,"i",4,"global",1
7787,73805,"i",4,"global",1
7787,78857,"i",4,"global",0
7788,2625,"i",4,"region",0
7788,39430,"i",4,"global",1
7788,56418,"i",4,"global",1
7788,60180,"i",4,"global",1
7788,67148,"i",4,"global",1
7788,76262,"i",3,"global",0
7789,22359,"i",4,"global",0
7789,30567,"i",4,"global",0
7789,36412,"i",4,"global",0
7789,54807,"i",4,"global",1
7789,59335,"i",4,"global",0
7789,64519,"i",4,"global",1
7789,64539,"i",4,"global",0
7789,65632,"i",4,"global",0
7790,20735,"i",4,"global",0
7790,29646,"i",4,"global",0
7790,32319,"i",4,"global",0
7790,34293,"i",2,"global",0
7790,36603,"i",4,"global",0
7790,45341,"i",4,"global",0
7790,73459,"i",4,"global",1
7790,84884,"i",4,"global",0
7791,14256,"i",4,"region",0
7791,37506,"i",4,"global",0
7791,53336,"i",4,"global",0
7791,61191,"i",4,"global",0
7791,68019,"i",4,"global",0
7792,1117,"i",4,"region",0
7792,7541,"i",4,"region",0
7792,39130,"i",4,"global",0
7792,53411,"i",4,"global",0
7792,63483,"i",4,"global",0
7792,64045,"i",4,"region",0
7792,65249,"i",4,"global",0
7792,80004,"i",4,"global",0
7792,81811,"i",4,"global",0
7793,42499,"i",4,"global",0
7793,44848,"i",4,"global",0
7793,46323,"i",4,"global",0
7793,50252,"i",4,"global",0
7793,57598,"i",4,"global",0
7793,67291,"i",4,"global",1
7793,67945,"i",4,"global",0
7794,22246,"i",4,"global",0
7794,24832,"i",4,"global",1
7794,51412,"i",4,"global",0
7794,58752,"i",4,"global",0
7795,2046,"i",4,"region",0
7795,48130,"i",4,"global",0
7795,53861,"i",4,"global",0
7795,54494,"i",4,"global",0
7796,275,"i",4,"region",0
7796,17710,"i",4,"global",0
7796,28216,"i",4,"global",0
7796,43092,"i",4,"global",0
7796,70739,"i",4,"global",0
7796,87615,"i",4,"global",0
7797,22453,"i",4,"global",0
7797,27144,"i",4,"global",0
7797,31685,"i",4,"global",0
7797,38227,"i",4,"global",0
7797,61161,"i",4,"global",1
7797,66171,"i",4,"global",0
7797,89142,"i",4,"global",0
7798,8668,"i",4,"region",0
7798,22749,"i",4,"global",0
7798,38274,"i",4,"global",0
7798,42970,"i",4,"global",0
7798,45976,"i",4,"global",0
7798,60222,"i",4,"global",0
7798,80236,"i",4,"global",0
7798,80771,"i",4,"global",0
7798,83790,"i",4,"global",0
7799,22745,"i",4,"global",0
7799,23519,"i",4,"global",0
7799,33068,"i",4,"global",0
7799,33713,"i",4,"global",0
7799,39634,"i",4,"global",0
7799,65693,"i",4,"global",0
7799,66371,"i",4,"global",0
7799,68714,"i",3,"global",0
7799,69397,"i",4,"global",0
7800,1868,"i",4,"region",1
7800,41420,"i",4,"global",0
7800,46993,"i",4,"global",0
7800,50424,"i",4,"global",0
7800,51451,"i",4,"global",1
7800,52583,"i",4,"global",0
7800,63282,"i",4,"global",0
7800,67984,"i",4,"global",0
7800,74463,"i",4,"global",1
7800,78650,"i",4,"global",0
7801,11883,"i",4,"region",0
7801,13252,"i",4,"region",0
7801,13821,"i",4,"region",0
7801,20244,"i",4,"global",1
7801,33174,"i",4,"global",1
7801,35738,"i",4,"global",0
7801,53594,"i",4,"global",0
7801,77975,"i",4,"global",1
7802,4462,"i",4,"region",1
7802,13494,"i",4,"region",0
7802,22330,"i",4,"global",0
7802,27919,"i",4,"global",0
7802,43189,"i",4,"global",1
7802,44787,"i",4,"global",0
7802,74074,"i",4,"global",0
7802,83706,"i",4,"global",0
7803,33937,"i",4,"global",1
7803,44001,"i",4,"global",0
7803,47563,"i",4,"global",0
7803,65992,"i",4,"global",1
7803,66924,"i",4,"global",1
7803,72453,"i",4,"region",1
7803,75380,"i",4,"global",0
7803,98561,"i",4,"global",0
7804,16935,"i",4,"region",0
7804,33979,"i",4,"global",1
7804,47685,"i",4,"global",0
7804,69791,"i",4,"global",0
7804,89982,"i",4,"global",0
7805,26306,"i",4,"global",0
7805,29345,"i",4,"global",0
7805,34496,"i",4,"global",1
7805,44901,"i",4,"global",0
7805,58462,"i",4,"global",0
7805,60355,"i",4,"global",0
7805,82959,"i",4,"global",1
7806,41991,"i",4,"global",1
7806,44861,"i",4,"global",0
7806,54667,"i",4,"global",1
7806,55400,"i",4,"global",1
7806,76048,"i",4,"global",0
7806,83281,"i",4,"global",0
7807,22711,"i",4,"global",0
7807,29793,"i",4,"global",0
7807,33721,"i",4,"global",0
7807,36956,"i",4,"global",0
7807,75850,"i",4,"global",0
7807,78740,"i",4,"global",0
7807,79780,"i",4,"global",0
7808,9501,"i",4,"region",1
7808,22237,"i",4,"global",1
7808,22498,"i",4,"global",0
7808,48256,"i",4,"global",1
7808,48646,"i",4,"global",0
7808,67548,"i",3,"global",1
7808,90446,"i",4,"global",0
7809,40211,"i",4,"global",0
7809,43362,"i",4,"global",0
7809,61649,"i",4,"global",0
7809,72032,"i",4,"global",0
7809,72826,"i",4,"global",0
7809,82655,"i",4,"region",0
7810,5337,"i",4,"region",0
7810,7620,"i",1,"region",1
7810,22604,"i",3,"global",0
7810,36371,"i",4,"global",0
7810,59194,"i",4,"global",0
7810,70572,"i",4,"global",0
7811,6919,"i",4,"global",0
7811,26139,"i",4,"global",0
7811,28777,"i",4,"global",1
7811,29604,"i",4,"global",0
7811,59848,"i",4,"global",1
7811,91819,"i",4,"global",0
7812,8320,"i",4,"global",0
7812,18876,"i",4,"region",0
7812,29982,"i",4,"global",0
7812,43032,"i",4,"global",0
7812,58941,"i",4,"global",0
7812,79806,"i",4,"global",0
7812,100698,"i",4,"global",0
7813,11638,"i",4,"region",1
7813,26071,"i",4,"global",0
7813,50726,"i",4,"global",0
7813,58232,"i",4,"global",0
7813,62888,"i",3,"global",1
7813,68561,"i",4,"global",0
7813,81158,"i",4,"global",1
7813,82236,"i",4,"global",0
7813,82499,"i",4,"region",0
7814,23606,"i",4,"global",1
7814,32044,"i",4,"global",0
7814,37741,"i",4,"global",1
7814,44155,"i",4,"global",0
7814,70079,"i",4,"global",1
7814,72687,"i",4,"global",1
7814,74159,"i",4,"global",0
7814,86140,"i",4,"global",0
7815,7962,"i",4,"region",1
7815,14114,"i",4,"region",0
7815,29929,"i",4,"global",0
7815,33446,"i",4,"global",0
7815,33889,"i",4,"global",0
7815,41488,"i",4,"global",0
7815,42549,"i",4,"global",0
7815,56469,"i",4,"global",0
7815,62163,"i",4,"global",0
7815,62746,"i",4,"global",0
7815,73027,"i",4,"global",0
7815,73160,"i",4,"global",1
7816,999,"i",4,"region",1
7816,4412,"i",4,"region",1
7816,21495,"i",4,"global",1
7816,23064,"i",4,"global",0
7816,35708,"i",4,"global",0
7816,42421,"i",4,"global",1
7816,45358,"i",4,"global",0
7816,52631,"i",2,"global",0
7816,53296,"i",4,"global",0
7816,56761,"i",4,"global",0
7816,70312,"i",4,"global",0
7817,27172,"i",4,"global",0
7817,29332,"i",4,"global",0
7817,29594,"i",4,"global",0
7817,47024,"i",4,"global",0
7817,55546,"i",4,"global",0
7817,59261,"i",4,"global",1
7817,75197,"i",4,"global",0
7817,76807,"i",4,"global",1
7818,6746,"i",4,"region",0
7818,15744,"i",4,"region",0
7818,47223,"i",4,"global",0
7818,68812,"i",4,"global",1
7818,78062,"i",4,"global",0
7819,3212,"i",4,"region",1
7819,29580,"i",4,"global",0
7819,29819,"i",4,"global",0
7819,39502,"i",4,"global",0
7819,45833,"i",4,"global",0
7819,55879,"i",4,"global",1
7819,71450,"i",4,"global",1
7819,74455,"i",4,"global",0
7819,77350,"i",4,"global",0
7819,77431,"i",4,"global",0
7820,10465,"i",4,"region",0
7820,10729,"i",4,"region",1
7820,25701,"i",4,"global",0
7820,29603,"i",4,"global",0
7820,39007,"i",4,"global",1
7820,45947,"i",4,"global",1
7820,49067,"i",4,"global",1
7820,71941,"i",4,"global",0
7820,79725,"i",4,"global",1
7820,80171,"i",4,"global",0
7821,13167,"i",4,"region",0
7821,22247,"i",4,"global",0
7821,24774,"i",4,"global",0
7821,25841,"i",4,"global",0
7821,35504,"i",4,"global",0
7821,40641,"i",4,"global",1
7821,40748,"i",4,"global",0
7821,41532,"i",4,"global",0
7821,49107,"i",4,"global",0
7821,54811,"i",4,"global",0
7821,61766,"i",4,"global",0
7821,82120,"i",4,"global",0
7822,4559,"i",4,"region",1
7822,12054,"i",4,"region",0
7822,12447,"i",4,"region",1
7822,40488,"i",4,"global",0
7822,44456,"i",4,"global",0
7822,58161,"i",4,"global",0
7822,60680,"i",4,"global",0
7822,63146,"i",4,"global",0
7822,63774,"i",4,"global",0
7822,69840,"i",4,"global",0
7823,11060,"i",4,"region",0
7823,14379,"i",4,"global",0
7823,15428,"i",4,"region",1
7823,21727,"i",4,"global",0
7823,25298,"i",4,"global",0
7823,28061,"i",4,"global",0
7823,57752,"i",4,"global",1
7823,60522,"i",4,"global",0
7823,61921,"i",4,"global",0
7823,84942,"i",4,"region",0
7823,86997,"i",4,"global",0
7824,10212,"i",4,"region",0
7824,15367,"i",4,"region",1
7824,39222,"i",4,"global",0
7824,65517,"i",4,"global",0
7825,8889,"i",4,"region",0
7825,9968,"i",4,"region",0
7825,30560,"i",4,"global",0
7825,30668,"i",4,"global",1
7825,39271,"i",4,"global",0
7825,62720,"i",4,"global",0
7825,65459,"i",4,"global",0
7825,65813,"i",4,"global",0
7825,74587,"i",4,"global",0
7825,74678,"i",4,"global",1
7825,77068,"i",4,"global",1
7825,79678,"i",4,"global",1
7825,83845,"i",4,"global",0
7825,84686,"i",4,"global",0
7826,13713,"i",4,"global",0
7826,24973,"i",4,"global",0
7826,32034,"i",4,"global",0
7826,40771,"i",4,"global",0
7826,43860,"i",4,"global",0
7826,46491,"i",4,"global",0
7826,50408,"i",4,"global",0
7826,70645,"i",4,"global",0
7826,71358,"i",4,"global",0
7826,71627,"i",4,"global",0
7826,76753,"i",4,"global",0
7826,84316,"i",4,"global",0
7827,24421,"i",4,"global",0
7827,37083,"i",4,"global",0
7827,40770,"i",4,"global",0
7827,42445,"i",4,"global",1
7827,52424,"i",4,"global",0
7827,60697,"i",4,"global",0
7827,69768,"i",4,"global",0
7827,81591,"i",4,"global",0
7827,87345,"i",4,"global",0
7827,87467,"i",4,"global",0
7828,35701,"i",4,"global",0
7828,39700,"i",4,"global",1
7828,42196,"i",4,"global",1
7828,42428,"i",4,"global",0
7828,66890,"i",4,"global",1
7828,69489,"i",4,"global",0
7828,77515,"i",4,"global",0
7829,5415,"i",2,"region",0
7829,18416,"i",4,"region",0
7829,21572,"i",4,"global",0
7829,24232,"i",4,"global",1
7829,29225,"i",4,"global",0
7829,33537,"i",4,"global",1
7829,43786,"i",4,"global",0
7829,52426,"i",4,"global",1
7829,56323,"i",4,"global",0
7829,75305,"i",4,"global",0
7829,75498,"i",4,"global",0
7830,26349,"i",4,"global",0
7830,56412,"i",4,"global",0
7830,57631,"i",4,"global",0
7830,70810,"i",4,"global",0
7830,92063,"i",4,"global",0
7831,20679,"i",4,"global",0
7831,37012,"i",4,"global",0
7831,54169,"i",4,"global",1
7831,65143,"i",4,"global",0
7831,65272,"i",4,"global",0
7831,76185,"i",4,"global",1
7832,5587,"i",4,"region",0
7832,40686,"i",4,"global",1
7832,49664,"i",4,"global",0
7832,55199,"i",4,"global",0
7832,68332,"i",4,"global",0
7832,71851,"i",4,"global",1
7832,81231,"i",4,"global",0
7833,2750,"i",4,"region",0
7833,11576,"i",4,"region",1
7833,18245,"i",4,"region",0
7833,21536,"i",2,"global",0
7833,38953,"i",4,"global",0
7833,40054,"i",4,"global",0
7833,40437,"i",4,"global",0
7833,46703,"i",4,"global",0
7833,48210,"i",4,"global",0
7833,52863,"i",4,"global",0
7833,66472,"i",4,"global",0
7833,73663,"i",4,"global",1
7833,85349,"i",4,"global",0
7834,38190,"i",4,"global",1
7834,51385,"i",4,"global",0
7834,65955,"i",4,"global",0
7834,73292,"i",4,"global",0
7834,78497,"i",4,"global",0
7835,3270,"i",4,"region",1
7835,15030,"i",4,"region",1
7835,19837,"i",4,"global",0
7835,26922,"i",4,"global",1
7835,35329,"i",4,"global",1
7835,35966,"i",4,"global",1
7835,37624,"i",4,"global",0
7835,45628,"i",4,"global",1
7835,63481,"i",4,"global",0
7835,63885,"i",4,"global",0
7836,11270,"i",4,"region",0
7836,14910,"i",4,"region",1
7836,20983,"i",4,"global",0
7836,21790,"i",4,"global",0
7836,24215,"i",4,"global",0
7836,31257,"i",4,"region",0
7836,41439,"i",4,"global",0
7836,65321,"i",4,"global",0
7836,78070,"i",4,"global",0
7836,79467,"i",4,"global",0
7837,10182,"i",4,"region",0
7837,25894,"i",4,"global",0
7837,26054,"i",4,"global",0
7837,37613,"i",4,"global",0
7837,50173,"i",4,"global",0
7837,50886,"i",4,"global",0
7837,60777,"i",4,"global",0
7837,66965,"i",4,"global",1
7837,72345,"i",4,"global",0
7837,77644,"i",4,"global",1
7837,80953,"i",4,"global",0
7838,46478,"i",4,"global",1
7838,58673,"i",4,"global",0
7838,58750,"i",4,"global",0
7838,64159,"i",4,"global",0
7838,78631,"i",4,"global",0
7839,20911,"i",4,"global",1
7839,29566,"i",4,"global",0
7839,31413,"i",4,"global",0
7839,40100,"i",4,"global",0
7839,56291,"i",4,"global",0
7839,57263,"i",4,"global",0
7839,71613,"i",4,"global",0
7839,72678,"i",4,"global",0
7839,74020,"i",4,"global",0
7839,85091,"i",4,"global",0
7840,8302,"i",4,"region",1
7840,40832,"i",4,"global",0
7840,43353,"i",4,"global",0
7840,45922,"i",4,"global",1
7840,54069,"i",4,"global",0
7840,61128,"i",4,"global",1
7840,65079,"i",4,"global",0
7840,88362,"i",4,"global",0
7841,18630,"i",4,"region",1
7841,25868,"i",4,"global",0
7841,28975,"i",4,"global",0
7841,65061,"i",4,"global",0
7841,65209,"i",4,"global",0
7841,69097,"i",4,"global",1
7842,4232,"i",4,"region",0
7842,10296,"i",4,"region",1
7842,25786,"i",4,"global",0
7842,33829,"i",4,"global",0
7842,36531,"i",4,"global",0
7842,48984,"i",4,"global",0
7842,55337,"i",4,"global",0
7842,76882,"i",4,"global",0
7842,83134,"i",4,"region",0
7842,84425,"i",4,"global",0
7843,10349,"i",4,"global",1
7843,22771,"i",4,"global",0
7843,23591,"i",4,"global",1
7843,31237,"i",4,"global",1
7843,32048,"i",4,"global",1
7843,32608,"i",4,"global",0
7843,39823,"i",4,"global",0
7843,43289,"i",4,"global",0
7843,75948,"i",4,"region",0
7844,24446,"i",4,"global",0
7844,37463,"i",4,"global",1
7844,56776,"i",4,"global",0
7844,58574,"i",4,"global",0
7844,59298,"i",4,"global",0
7844,83871,"i",4,"global",0
7844,89389,"i",4,"region",0
7845,4617,"i",4,"global",1
7845,33611,"i",4,"global",1
7845,39487,"i",4,"global",0
7845,62251,"i",4,"global",0
7846,7227,"i",4,"region",0
7846,31598,"i",4,"global",0
7846,32792,"i",4,"global",0
7846,66650,"i",4,"global",0
7846,66767,"i",3,"global",0
7846,82891,"i",4,"global",1
7847,5762,"i",4,"region",0
7847,13978,"i",4,"region",1
7847,32145,"i",4,"global",0
7847,34363,"i",4,"global",0
7847,72092,"i",4,"global",1
7848,14360,"i",4,"region",0
7848,22280,"i",4,"global",0
7848,24230,"i",4,"global",0
7848,25816,"i",4,"global",0
7848,37497,"i",4,"global",1
7848,60020,"i",4,"global",1
7848,60649,"i",4,"global",1
7848,61983,"i",4,"global",0
7848,62726,"i",4,"global",0
7848,71713,"i",4,"global",0
7848,74558,"i",4,"global",0
7848,81163,"i",4,"global",0
7848,91633,"i",4,"global",0
7849,10601,"i",4,"region",0
7849,20764,"i",4,"global",0
7849,23012,"i",4,"global",1
7849,25861,"i",4,"global",0
7849,30932,"i",4,"global",1
7849,37937,"i",4,"global",0
7849,38960,"i",4,"global",0
7849,54838,"i",4,"global",1
7849,66773,"i",4,"global",0
7849,77725,"i",4,"global",0
7850,11039,"i",4,"region",1
7850,20541,"i",4,"global",0
7850,24813,"i",4,"global",0
7850,41528,"i",4,"global",1
7850,49964,"i",4,"global",0
7850,53708,"i",4,"global",1
7850,54346,"i",4,"global",0
7850,66936,"i",4,"global",0
7850,90025,"i",4,"global",0
7851,23748,"i",4,"global",1
7851,25939,"i",4,"global",1
7851,29806,"i",4,"global",0
7851,38127,"i",4,"global",0
7851,49167,"i",4,"global",1
7851,53655,"i",4,"global",0
7851,79158,"i",4,"global",0
7851,80572,"i",4,"global",0
7852,5602,"i",4,"region",1
7852,10437,"i",4,"region",1
7852,21084,"i",4,"global",1
7852,49446,"i",4,"global",0
7852,61162,"i",4,"global",1
7853,12301,"i",4,"region",0
