"time","r0"
13099,0
13099,1
13099,1
13099,0
13099,0
13099,0
13099,0
13100,1
13100,2
13100,0
13100,7
13100,0
13100,4
13100,1
13100,0
13100,0
13101,0
13101,2
13101,0
13102,0
13102,0
13102,0
13103,0
13103,0
13103,4
13103,0
13103,1
13103,0
13104,1
13104,1
13104,0
13104,0
13105,0
13105,0
13105,0
13105,1
13105,0
13105,0
13106,0
13106,0
13106,0
13106,0
13106,0
13106,0
13106,0
13106,5
13106,1
13107,5
13107,0
13107,0
13107,0
13108,0
13108,0
13109,0
13109,2
13109,0
13109,0
13110,1
13110,1
13110,0
13110,0
13110,1
13110,0
13110,0
13111,2
13111,1
13111,0
13111,1
13111,2
13111,0
13111,0
13112,1
13112,0
13112,0
13112,5
13112,2
13113,0
13113,1
13113,0
13113,0
13113,0
13113,0
13113,0
13113,2
13113,0
13114,8
13114,3
13114,3
13114,0
13114,0
13115,0
13115,0
13115,8
13115,1
13115,0
13115,0
13115,0
13115,2
13115,0
13115,0
13115,0
13116,0
13116,0
13116,0
13116,0
13116,1
13116,2
13117,1
13117,1
13117,0
13117,2
13117,0
13117,0
13118,0
13118,0
13118,7
13118,0
13118,2
13118,0
13118,0
13119,0
13119,5
13119,1
13119,0
13119,1
13120,1
13120,12
13120,0
13120,0
13120,6
13120,0
13120,2
13120,0
13121,1
13121,0
13121,0
13121,2
13121,2
13121,3
13121,0
13121,3
13121,1
13121,1
13122,0
13122,0
13122,1
13122,0
13123,0
13123,13
13123,1
13123,1
13123,1
13123,0
13123,0
13123,3
13124,0
13124,1
13124,0
13124,1
13125,1
13125,0
13125,8
13125,2
13125,1
13126,0
13126,0
13126,0
13126,0
13126,0
13126,0
13126,0
13126,0
13127,8
13127,3
13127,3
13127,0
13127,0
13128,0
13128,1
13128,0
13128,1
13128,4
13128,0
13128,7
13128,0
13128,1
13128,1
13128,0
13128,0
13128,2
13129,0
13129,0
13129,8
13129,4
13129,0
13129,0
13129,0
13130,0
13130,1
13130,3
13130,0
13130,2
13131,0
13131,1
13131,0
13131,0
13131,5
13131,0
13132,1
13132,0
13132,0
13132,0
13132,4
13133,0
13133,0
13133,3
13133,2
13133,0
13133,0
13133,0
13133,0
13133,1
13134,3
13134,1
13134,0
13134,1
13134,4
13134,0
13134,1
13134,0
13134,2
13134,1
13135,0
13135,1
13135,0
13135,1
13135,1
13135,0
13136,1
13136,1
13136,0
13136,0
13137,0
13137,3
13137,1
13137,2
13137,0
13137,0
13137,0
13137,3
13137,0
13138,1
13138,5
13138,0
13138,0
13138,4
13138,3
13139,1
13139,1
13139,1
13139,0
13140,0
13140,1
13140,0
13140,1
13140,0
13140,0
13140,0
13140,1
13140,0
13140,0
13140,4
13141,0
13141,1
13142,4
13142,2
13142,1
13142,0
13142,3
13142,0
13142,1
13143,6
13143,1
13143,1
13143,1
13144,2
13144,1
13145,0
13146,10
13146,0
13146,4
13146,0
13146,2
13147,3
13147,2
13147,0
13147,3
13147,1
13147,1
13148,0
13148,3
13148,0
13148,0
13149,0
13149,4
13149,0
13149,0
13150,0
13150,1
13150,2
13150,2
13150,0
13150,0
13151,0
13151,0
13151,1
13151,0
13151,1
13152,0
13152,1
13152,1
13152,1
13152,0
13152,0
13152,0
13152,0
13153,0
13153,0
13153,2
13154,2
13154,0
13154,5
13154,0
13154,0
13155,2
13155,0
13155,0
13155,0
13155,0
13156,1
13156,3
13156,0
13156,0
13156,0
13156,0
13156,0
13156,0
13157,0
13157,0
13157,8
13157,0
13157,1
13157,0
13157,0
13157,0
13158,2
13158,1
13158,0
13158,0
13158,0
13158,0
13159,2
13159,1
13159,0
13160,0
13160,0
13160,0
13160,3
13161,14
13161,0
13162,1
13162,0
13162,0
13162,0
13162,0
13163,0
13163,1
13163,3
13163,2
13163,0
13163,0
13163,2
13164,0
13164,0
13164,1
13164,1
13164,3
13164,0
13164,1
13165,0
13165,0
13165,0
13165,1
13165,0
13166,0
13166,1
13167,0
13167,0
13167,1
13167,2
13167,0
13167,0
13167,0
13167,0
13167,0
13167,0
13168,0
13168,0
13168,4
13168,3
13168,0
13168,1
13169,0
13169,2
13169,0
13169,1
13169,0
13169,0
13169,0
13169,1
13169,0
13169,1
13169,0
13169,0
13169,0
13170,1
13170,0
13170,0
13170,1
13171,0
13171,0
13171,0
13171,1
13172,4
13172,0
13172,0
13172,0
13172,1
13173,0
13173,0
13173,1
13173,0
13173,1
13174,2
13174,0
13174,0
13174,0
13174,5
13175,2
13175,0
13175,0
13175,2
13176,3
13176,0
13176,0
13176,2
13176,1
13176,0
13176,0
13176,0
13177,0
13177,0
13177,0
13177,1
13177,0
13177,0
13178,0
13178,0
13178,0
13179,0
13179,0
13179,0
13179,0
13179,1
13179,0
13179,0
13179,4
13179,0
13179,0
13179,0
13179,0
13180,1
13180,0
13180,6
13180,6
13180,0
13180,1
13180,0
13180,2
13180,0
13180,0
13181,0
13181,0
13181,0
13182,0
13182,1
13182,0
13182,1
13183,0
13183,0
13183,0
13183,1
13183,0
13183,0
13183,0
13184,0
13184,8
13184,0
13184,0
13184,0
13184,1
13184,1
13184,1
13184,0
13184,0
13185,1
13185,0
13185,2
13185,0
13185,0
13185,3
13185,0
13186,6
13186,1
13186,0
13186,7
13187,0
13187,1
13187,2
13187,1
13187,0
13187,0
13188,0
13188,0
13188,0
13188,1
13188,1
13188,0
13189,6
13189,1
13189,1
13189,0
13189,0
13189,0
13190,0
13190,0
13190,2
13190,1
13190,0
13191,2
13191,5
13191,1
13191,0
13191,2
13191,2
13191,0
13191,2
13191,0
13191,0
13192,5
13192,0
13192,2
13192,0
13192,0
13192,0
13193,1
13193,4
13193,3
13193,1
13193,0
13193,2
13194,1
13194,0
13194,0
13194,2
13194,0
13195,2
13195,0
13195,3
13195,0
13195,0
13196,11
13196,5
13196,0
13196,1
13196,0
13197,1
13197,1
13197,0
13197,0
13197,1
13197,0
13197,0
13198,7
13198,1
13198,0
13198,0
13198,2
13198,2
13198,0
13198,0
13199,0
13199,0
13199,0
13199,4
13199,0
13199,0
13200,0
13200,0
13200,0
13200,0
13201,0
13201,0
13201,0
13201,1
13201,0
13202,0
13202,0
13202,1
13202,2
13202,0
13203,3
13203,2
13203,3
13203,0
13203,0
13204,0
13204,0
13204,13
13204,0
13204,0
13205,1
13205,2
13205,0
13205,2
13205,0
13205,0
13205,1
13205,1
13205,0
13205,0
13205,0
13205,0
13205,0
13205,3
13206,0
13206,0
13206,0
13206,0
13207,0
13207,0
13207,1
13207,1
13208,0
13208,3
13208,4
13208,1
13208,0
13208,0
13208,0
13208,0
13209,0
13209,0
13209,2
13209,0
13209,0
13209,0
13210,2
13210,0
13210,1
13210,4
13210,1
13210,0
13211,0
13211,2
13212,1
13212,1
13212,1
13212,0
13212,0
13213,0
13213,0
13213,1
13213,0
13214,0
13214,4
13214,1
13214,1
13214,1
13215,0
13215,1
13215,0
13215,0
13216,0
13216,0
13216,2
13216,1
13216,1
13216,0
13217,0
13217,0
13217,1
13218,0
13218,3
13218,1
13218,0
13218,2
13218,0
13218,1
13218,0
13218,0
13219,1
13219,0
13219,0
13219,0
13220,0
13220,1
13220,0
13221,2
13221,5
13221,1
13221,5
13221,0
13221,2
13221,0
13221,0
13221,0
13221,2
13221,1
13221,1
13221,1
13222,1
13222,1
13222,0
13222,0
13222,0
13223,1
13223,0
13223,1
13223,1
13223,6
13223,0
13223,1
13224,1
13224,0
13224,1
13224,0
13224,1
13224,5
13225,1
13225,1
13225,0
13225,0
13225,5
13226,3
13226,0
13226,0
13226,1
13226,0
13226,0
13226,0
13226,5
13226,0
13227,0
13227,2
13227,0
13228,2
13228,0
13228,0
13228,1
13228,1
13228,0
13228,1
13228,0
13229,5
13229,4
13229,1
13229,0
13229,0
13229,1
13229,1
13229,0
13229,0
13230,1
13230,6
13230,0
13230,0
13230,7
13230,0
13230,3
13230,0
13231,2
13231,0
13231,6
13231,5
13232,4
13232,2
13232,0
13232,1
13232,0
13232,2
13232,0
13232,2
13232,0
13232,0
13232,1
13233,1
13233,1
13233,0
13233,0
13233,0
13233,0
13233,0
13234,0
13234,1
13234,0
13234,2
13234,1
13235,1
13235,1
13235,7
13235,0
13235,2
13235,2
13235,1
13235,1
13235,0
13236,1
13236,0
13236,1
13236,0
13236,1
13236,1
13236,0
13236,6
13237,2
13237,2
13237,0
13237,0
13238,0
13238,6
13238,0
13239,0
13239,2
13239,0
13239,0
13240,0
13240,0
13240,0
13240,0
13240,0
13240,0
13241,1
13241,0
13241,0
13242,1
13242,1
13242,0
13242,1
13243,13
13243,0
13243,0
13243,0
13243,1
13244,2
13244,1
13244,0
13244,2
13245,0
13245,0
13245,0
13246,1
13246,4
13246,0
13246,1
13246,5
13246,2
13246,1
13246,1
13247,1
13247,0
13247,0
13247,0
13247,0
13247,0
13248,4
13248,2
13248,3
13248,0
13248,3
13248,1
13248,0
13248,0
13248,4
13248,0
13249,7
13249,7
13249,0
13249,6
13249,0
13249,0
13250,0
13250,1
13250,13
13250,0
13250,2
13251,0
13251,1
13251,1
13251,0
13251,1
13251,0
13251,0
13251,0
13252,0
13252,0
13252,1
13252,0
13252,0
13253,2
13253,0
13253,0
13253,2
13253,3
13254,0
13254,1
13254,0
13255,1
13255,0
13255,5
13255,1
13255,2
13255,3
13256,1
13256,0
13256,1
13256,0
13256,7
13256,0
13256,0
13257,0
13257,0
13257,1
13257,1
13257,0
13257,1
13257,1
13258,1
13258,1
13258,2
13258,0
13259,1
13259,0
13259,0
13259,1
13260,0
13260,0
13260,0
13261,2
13261,4
13261,8
13261,7
13261,0
13261,0
13262,0
13262,0
13262,0
13262,0
13262,0
13262,0
13262,1
13263,0
13263,0
13264,0
13264,0
13264,0
13264,6
13264,0
13264,0
13264,0
13264,0
13264,1
13264,0
13265,1
13265,1
13265,0
13265,1
13265,3
13265,2
13265,0
13265,0
13266,0
13266,0
13266,0
13266,0
13267,1
13267,0
13267,3
13267,0
13267,0
13267,1
13267,0
13268,5
13268,3
13268,0
13269,0
13269,11
13269,0
13269,1
13270,0
13270,0
13270,1
13270,0
13270,0
13270,1
13271,0
13271,0
13271,3
13271,0
13271,0
13271,0
13272,2
13272,3
13272,0
13272,0
13272,0
13272,2
13272,1
13272,1
13272,0
13272,0
13273,0
13273,1
13273,0
13273,0
13273,0
13274,0
13274,1
13274,0
13274,7
13274,6
13274,0
13274,1
13275,0
13275,1
13275,9
13275,3
13275,3
13275,0
13276,0
13276,2
13276,0
13276,0
13276,0
13276,0
13277,1
13277,0
13278,0
13278,1
13278,1
13278,0
13278,0
13278,0
13279,0
13279,0
13279,1
13279,0
13279,1
13280,1
13280,2
13280,8
13280,4
13280,1
13280,1
13281,0
13281,0
13281,0
13281,0
13282,0
13282,5
13282,1
13282,0
13283,3
13283,0
13283,0
13283,0
13283,0
13284,1
13285,0
13285,1
13285,0
13285,0
13285,0
13286,0
13286,1
13286,0
13286,3
13286,0
13287,3
13287,0
13287,1
13287,1
13287,2
13288,0
13288,0
13288,1
13288,0
13289,11
13289,0
13289,5
13289,1
13289,0
13289,0
13289,1
13290,1
13290,0
13290,1
13290,0
13290,0
13290,0
13290,0
13290,0
13290,1
13290,0
13291,0
13291,0
13291,0
13291,0
13291,0
13291,5
13291,0
13291,3
13292,2
13292,0
13292,0
13293,4
13293,0
13293,0
13293,0
13293,0
13293,0
13293,2
13293,0
13293,4
13293,1
13294,2
13294,0
13294,1
13294,0
13294,2
13295,0
13295,2
13295,0
13295,0
13295,0
13295,0
13296,0
13296,0
13296,2
13296,1
13296,0
13296,0
13296,0
13297,0
13297,1
13297,0
13297,0
13297,1
13297,1
13297,3
13298,0
13298,0
13298,0
13298,3
13298,4
13299,0
13299,0
13299,1
13299,3
13299,1
13299,2
13300,0
13300,1
13300,0
13301,4
13301,11
13301,0
13301,1
13301,5
13301,0
13302,0
13302,2
13302,3
13302,1
13302,0
13302,0
13302,0
13303,0
13303,0
13303,7
13303,0
13303,0
13303,1
13303,0
13304,1
13304,0
13304,0
13305,2
13305,3
13305,0
13305,0
13306,0
13306,0
13306,0
13306,1
13306,0
13306,1
13306,1
13306,2
13306,4
13306,4
13306,0
13307,0
13307,1
13307,8
13307,0
13307,0
13307,0
13308,0
13308,0
13308,0
13308,1
13308,0
13308,0
13308,1
13308,0
13309,0
13309,0
13309,0
13310,4
13310,0
13310,2
13310,0
13310,1
13310,0
13310,4
13310,0
13311,1
13311,0
13311,1
13311,7
13311,0
13311,0
13312,1
13312,1
13312,0
13312,0
13313,5
13313,0
13313,1
13314,5
13314,2
13314,1
13314,0
13314,1
13314,0
13314,0
13315,1
13315,0
13315,0
13316,0
13316,4
13316,1
13316,2
13316,4
13317,0
13317,1
13317,0
13317,0
13318,0
13318,0
13318,1
13318,6
13318,0
13318,1
13318,3
13318,2
13318,0
13318,1
13318,1
13318,0
13319,1
13319,0
13319,1
13319,0
13319,1
13319,1
13320,10
13320,1
13320,4
13320,0
13320,0
13320,3
13320,0
13320,0
13321,1
13321,0
13321,0
13321,1
13322,1
13322,0
13322,1
13322,0
13322,0
13322,0
13322,0
13323,4
13323,2
13323,1
13323,0
13323,0
13323,0
13324,2
13324,1
13324,0
13324,0
13324,0
13324,1
13324,0
13325,0
13325,0
13325,4
13325,0
13325,0
13325,0
13325,4
13325,3
13326,0
13326,0
13326,0
13327,1
13327,0
13327,1
13328,0
13328,2
13328,1
13328,3
13328,2
13329,10
13329,2
13329,2
13329,3
13329,1
13329,0
13329,0
13329,1
13329,0
13329,0
13329,1
13329,0
13330,0
13330,1
13330,1
13330,0
13330,0
13330,0
13330,0
13331,0
13331,0
13331,1
13331,0
13331,1
13331,1
13331,0
13331,1
13332,1
13332,0
13332,3
13332,0
13332,0
13333,1
13333,0
13333,1
13333,0
13334,10
13334,1
13334,4
13335,3
13335,0
13335,1
13335,0
13336,2
13336,1
13336,1
13337,4
13337,2
13337,0
13337,0
13338,0
13338,1
13338,1
13338,2
13338,1
13338,0
13338,1
13338,0
13339,7
13339,1
13339,2
13339,0
13339,0
13339,0
13340,0
13340,1
13340,0
13340,0
13340,0
13340,5
13340,1
13341,9
13341,0
13341,9
13341,0
13341,0
13341,1
13341,1
13341,0
13341,2
13341,0
13342,1
13342,4
13342,0
13342,0
13342,0
13342,0
13343,0
13343,1
13343,0
13343,0
13344,5
13344,0
13344,0
13344,4
13345,9
13345,0
13345,0
13345,0
13345,0
13346,2
13346,2
13346,2
13346,0
13346,1
13346,0
13347,0
13347,0
13347,0
13348,3
13348,0
13349,0
13349,0
13349,2
13349,14
13349,1
13349,2
13350,0
13350,2
13350,0
13350,0
13351,1
13351,0
13351,2
13351,6
13351,0
13351,0
13351,0
13351,0
13351,1
13352,1
13352,0
13352,0
13352,1
13352,2
13353,0
13353,1
13353,2
13353,1
13354,0
13354,0
13354,1
13354,0
13355,1
13355,0
13355,0
13355,0
13355,0
13356,0
13356,0
13356,5
13356,6
13357,6
13357,0
13357,0
13357,0
13358,1
13358,7
13358,1
13358,2
13358,0
13358,3
13358,1
13359,0
13359,2
13359,1
13359,0
13359,0
13359,0
13359,0
13360,2
13360,5
13360,0
13360,1
13360,0
13361,6
13361,10
13361,0
13361,0
13361,0
13361,0
13362,0
13362,0
13362,1
13362,0
13363,1
13363,0
13363,1
13364,0
13364,5
13364,0
13364,1
13364,2
13364,0
13364,0
13364,2
13364,2
13364,0
13364,0
13365,0
13365,4
13365,0
13365,0
13365,1
13365,0
13365,0
13365,0
13366,0
13366,2
13366,5
13366,0
13366,2
13366,0
13366,1
13366,0
13366,1
13367,0
13367,0
13367,0
13367,4
13367,1
13368,0
13368,1
13368,2
13368,0
13368,1
13369,0
13369,0
13369,1
13369,0
13369,2
13370,0
13370,0
13370,0
13371,1
13371,1
13371,0
13371,0
13371,3
13371,1
13372,14
13372,2
13372,0
13372,1
13372,6
13372,0
13372,1
13372,1
13373,0
13373,0
13373,2
13373,0
13373,1
13373,1
13373,1
13373,0
13373,0
13373,0
13373,5
13374,0
13374,0
13374,2
13374,1
13374,0
13374,2
13375,0
13375,0
13375,10
13375,0
13375,1
13375,0
13375,0
13376,2
13376,0
13376,0
13376,0
13377,0
13377,0
13377,0
13377,0
13377,0
13377,1
13378,6
13378,2
13378,1
13378,0
13378,0
13378,3
13378,0
13378,0
13378,0
13379,0
13379,10
13379,0
13379,2
13379,1
13379,1
13379,2
13379,0
13379,0
13380,8
13380,0
13380,0
13381,2
13381,2
13381,3
13381,7
13381,0
13381,0
13381,2
13382,1
13382,0
13382,0
13382,0
13383,0
13383,3
13383,1
13383,4
13383,0
13383,10
13383,0
13383,1
13384,0
13384,1
13384,0
13384,0
13384,0
13384,0
13384,0
13384,0
13385,0
13385,0
13386,5
13386,0
13386,1
13386,1
13386,0
13386,0
13387,2
13387,1
13388,0
13388,1
13388,0
13389,0
13389,0
13390,1
13391,2
13391,1
13391,0
13391,0
13391,0
13391,0
13391,0
13392,5
13392,0
13392,0
13392,2
13392,1
13392,0
13392,0
13392,1
13392,0
13393,1
13393,0
13394,1
13394,1
13394,0
13394,2
13395,3
13395,0
13395,7
13395,0
13395,9
13395,0
13396,0
13396,0
13396,1
13396,0
13397,0
13397,0
13397,1
13397,0
13397,6
13397,0
13397,0
13397,0
13397,0
13397,6
13397,0
13397,0
13397,0
13398,10
13398,0
13398,0
13398,0
13398,1
13399,1
13399,3
13399,0
13399,4
13399,0
13400,1
13400,2
13400,8
13400,1
13400,4
13400,2
13400,0
13400,0
13400,0
13401,0
13401,7
13401,0
13401,1
13402,1
13402,1
13402,0
13402,0
13402,1
13402,0
13403,3
13403,1
13403,0
13403,0
13403,1
13403,0
13403,0
13404,1
13404,4
13404,5
13404,0
13404,1
13405,0
13405,0
13405,0
13405,0
13405,1
13406,1
13406,2
13406,19
13406,1
13406,0
13406,0
13406,0
13407,0
13407,4
13407,0
13408,0
13408,1
13408,1
13408,0
13408,0
13408,1
13408,0
13408,2
13408,0
13409,0
13409,0
13409,1
13409,0
13409,0
13410,1
13410,0
13410,1
13410,0
13410,0
13410,0
13410,1
13410,0
13411,1
13411,0
13412,0
13412,4
13412,0
13412,2
13412,0
13412,0
13412,0
13413,0
13413,0
13413,1
13413,2
13413,0
13413,1
13413,0
13413,0
13413,0
13413,0
13414,1
13414,0
13414,0
13415,2
13415,0
13415,3
13415,1
13416,0
13416,0
13416,3
13416,0
13416,0
13416,4
13416,1
13417,2
13417,3
13417,0
13417,0
13417,0
13417,1
13417,1
13417,1
13417,0
13418,1
13418,0
13418,0
13419,7
13419,4
13419,0
13419,0
13419,0
13420,0
13420,2
13421,0
13421,0
13421,0
13421,2
13421,2
13421,2
13421,0
13421,0
13421,0
13421,0
13422,3
13422,0
13422,0
13422,1
13422,0
13423,0
13423,0
13423,1
13423,1
13423,1
13424,0
13424,0
13424,6
13424,1
13424,0
13425,1
13425,1
13425,0
13425,1
13425,1
13425,0
13426,2
13426,2
13426,1
13426,0
13426,4
13426,0
13426,1
13426,0
13426,0
13427,1
13427,0
13427,7
13427,1
13427,6
13427,0
13427,0
13427,6
13427,2
13428,0
13428,2
13428,0
13428,0
13428,3
13428,0
13429,0
13429,2
13429,2
13429,0
13429,1
13429,1
13429,1
13430,1
13430,0
13431,2
13431,3
13431,0
13431,0
13431,3
13432,5
13432,0
13432,0
13432,0
13433,2
13433,0
13433,1
13433,6
13434,1
13434,0
13434,3
13434,0
13434,0
13434,0
13434,3
13434,1
13435,1
13435,0
13435,2
13436,2
13436,1
13436,2
13436,0
13436,1
13437,1
13437,0
13437,1
13437,0
13437,0
13438,1
13438,7
13438,2
13438,0
13439,0
13439,0
13439,0
13439,3
13439,1
13439,0
13439,0
13440,7
13440,0
13440,0
13441,0
13441,5
13441,0
13441,0
13442,0
13442,0
13442,4
13442,2
13442,0
13442,0
13442,0
13443,1
13443,0
13443,2
13443,7
13443,5
13443,0
13443,1
13443,0
13443,2
13443,1
13444,0
13444,0
13444,1
13444,0
13444,0
13444,1
13444,0
13444,0
13445,0
13445,4
13445,3
13445,0
13445,1
13445,0
13446,0
13446,0
13446,0
13446,1
13446,0
13446,0
13446,0
13447,0
13447,2
13447,1
13447,1
13447,0
13447,1
13447,0
13448,0
13448,0
13448,0
13448,1
13449,0
13449,1
13450,8
13450,2
13450,1
13450,0
13450,0
13450,0
13450,0
13451,0
13451,0
13451,1
13452,0
13452,0
13452,1
13452,0
13452,0
13453,2
13453,1
13453,0
13453,0
13453,1
13453,0
13453,0
13454,1
13454,0
13454,0
13454,5
13454,1
13454,0
13454,0
13454,0
13455,0
13456,1
13456,6
13456,4
13456,2
13456,0
13456,2
13457,0
13457,0
13457,3
13457,0
13457,0
13458,1
13458,0
13458,6
13458,0
13458,0
13459,3
13459,1
13459,0
13459,1
13459,0
13459,2
13459,0
13459,0
13460,0
13460,0
13460,1
13460,0
13460,2
13460,0
13460,1
13460,1
13460,2
13460,0
13461,1
13461,5
13461,2
13461,0
13461,0
13462,1
13462,0
13462,1
13462,1
13462,0
13463,0
13463,4
13463,2
13463,1
13463,0
13463,1
13464,1
13464,1
13464,0
13464,1
13464,0
13465,1
13465,4
13465,0
13465,2
13465,0
13466,2
13466,0
13466,1
13466,1
13466,0
13467,0
13467,0
13467,1
13467,0
13467,0
13467,0
13467,0
13467,0
13467,3
13468,6
13468,0
13468,1
13468,0
13468,0
13468,0
13468,0
13468,0
13469,0
13470,3
13470,0
13470,0
13470,0
13470,1
13470,2
13470,1
13470,0
13471,0
13471,1
13471,1
13472,1
13472,2
13472,1
13472,0
13473,1
13473,1
13474,2
13474,0
13474,2
13474,1
13475,1
13475,0
13475,0
13476,0
13476,2
13476,2
13476,0
13476,7
13476,8
13476,0
13476,0
13477,1
13477,1
13477,0
13478,0
13478,1
13478,1
13478,4
13478,1
13478,1
13478,0
13479,0
13479,1
13479,0
13479,6
13479,0
13479,2
13480,6
13480,0
13480,0
13480,2
13480,1
13480,1
13480,0
13481,0
13481,0
13481,0
13481,2
13482,0
13482,0
13482,2
13482,0
13483,0
13483,0
13483,0
13483,1
13483,0
13483,0
13483,0
13484,1
13484,1
13484,0
13484,0
13485,0
13485,2
13485,2
13485,0
13485,5
13485,0
13486,0
13486,0
13486,0
13486,1
13486,1
13486,0
13487,0
13487,5
13488,0
13488,0
13488,0
13488,0
13489,1
13489,0
13489,0
13489,0
13489,0
13490,4
13490,0
13490,1
13490,0
13490,0
13490,4
13491,3
13491,0
13491,2
13491,1
13492,0
13492,0
13492,0
13492,0
13492,3
13492,0
13493,1
13493,0
13493,0
13493,1
13494,0
13495,0
13495,1
13495,1
13495,0
13495,1
13496,0
13496,0
13496,1
13497,3
13497,0
13497,0
13497,0
13497,1
13497,0
13498,1
13498,0
13499,0
13499,0
13499,0
13499,0
13499,0
13499,0
13499,4
13499,0
13499,0
13499,0
13500,7
13500,0
13500,0
13500,1
13500,0
13500,0
13500,0
13501,1
13501,1
13501,0
13501,1
13502,0
13502,1
13502,1
13502,0
13502,1
13502,1
13503,3
13503,26
13503,1
13503,1
13503,0
13503,0
13503,1
13504,1
13504,0
13504,0
13504,2
13504,0
13504,3
13504,1
13504,1
13504,1
13504,1
13505,1
13505,7
13505,1
13505,0
13506,1
13506,0
13506,0
13506,0
13506,0
13506,0
13507,0
13507,0
13507,0
13507,0
13508,0
13508,0
13508,0
13508,0
13508,0
13508,0
13509,0
13509,9
13509,0
13509,1
13509,0
13509,0
13509,1
13510,0
13510,0
13510,1
13510,2
13510,9
13510,2
13510,3
13510,0
13510,0
13510,0
13511,1
13511,1
13511,2
13511,1
13511,0
13511,0
13511,0
13511,0
13511,0
13512,0
13512,1
13512,3
13513,0
13513,9
13513,0
13513,0
13513,0
13513,0
13513,0
13513,0
13514,1
13514,0
13514,2
13514,0
13515,3
13515,1
13515,0
13515,0
13516,0
13516,0
13516,1
13516,2
13516,6
13516,0
13517,0
13517,0
13517,0
13517,0
13517,0
13517,3
13517,1
13518,5
13518,0
13518,9
13518,0
13518,0
13518,0
13518,0
13518,0
13519,0
13519,1
13519,1
13519,0
13519,0
13519,0
13519,0
13519,0
13519,0
13520,3
13520,0
13520,3
13520,1
13520,0
13520,3
13521,0
13521,0
13521,1
13521,0
13521,0
13522,0
13522,3
13522,7
13522,1
13522,1
13522,1
13522,1
13523,0
13523,0
13523,0
13523,0
13524,0
13524,0
13524,0
13524,0
13524,0
13524,0
13524,1
13524,2
13524,0
13525,0
13525,3
13525,1
13525,1
13525,0
13526,2
13526,5
13526,0
13526,2
13526,2
13526,2
13526,0
13527,0
13527,1
13527,0
13527,1
13527,2
13527,0
13528,0
13528,4
13528,0
13528,4
13528,1
13528,0
13528,0
13528,1
13529,0
13529,0
13529,1
13529,0
13529,1
13529,0
13530,1
13530,1
13530,1
13530,0
13530,0
13531,1
13531,0
13531,4
13532,1
13532,2
13532,1
13532,0
13532,0
13533,0
13533,0
13533,0
13534,1
13534,0
13534,0
13534,2
13534,1
13534,0
13534,1
13535,0
13535,0
13535,0
13535,1
13535,0
13535,0
13536,0
13536,0
13537,5
13537,0
13537,5
13537,0
13538,1
13538,2
13538,0
13538,2
13538,0
13539,1
13539,0
13539,0
13539,0
13540,3
13540,1
13540,0
13540,1
13541,1
13541,4
13541,0
13541,0
13541,0
13541,1
13541,0
13541,0
13542,1
13542,1
13542,2
13542,1
13542,0
13543,0
13544,1
13544,0
13544,2
13544,0
13544,1
13544,0
13545,5
13545,0
13545,1
13545,1
13545,1
13546,0
13546,1
13546,0
13547,1
13547,4
13548,0
13548,1
13548,0
13548,2
13548,0
13549,1
13549,0
13549,1
13549,2
13549,1
13549,0
13549,0
13549,0
13549,1
13550,1
13550,1
13550,0
13550,0
13550,0
13550,0
13551,1
13551,0
13551,1
13551,4
13551,0
13551,0
13551,2
13551,0
13551,1
13552,0
13552,1
13552,0
13552,0
13552,0
13552,1
13552,0
13554,3
13554,0
13554,0
13554,0
13554,0
13554,0
13555,3
13555,2
13555,0
13555,1
13556,0
13556,1
13556,0
13556,0
13556,4
13556,2
13557,0
13557,1
13557,0
13557,1
13557,2
13557,0
13557,0
13557,2
13557,0
13557,0
13557,0
13558,0
13558,1
13558,0
13558,0
13558,6
13558,4
13558,0
13559,2
13559,1
13559,0
13559,0
13559,2
13559,0
13560,7
13560,0
13560,0
13560,1
13560,0
13561,2
13561,1
13561,0
13561,0
13561,1
13561,7
13561,0
13561,0
13561,4
13561,0
13561,0
13561,0
13561,0
13562,2
13563,1
13563,2
13563,4
13563,1
13563,0
13563,0
13563,0
13563,0
13563,0
13564,9
13564,0
13564,1
13564,1
13564,0
13565,0
13565,0
13565,0
13565,0
13565,1
13565,0
13565,2
13565,0
13565,0
13566,0
13566,2
13566,1
13566,0
13566,5
13566,0
13566,0
13567,4
13567,0
13567,1
13568,0
13568,1
13568,1
13569,2
13569,0
13570,1
13570,1
13570,4
13570,1
13570,0
13570,0
13570,0
13571,0
13571,0
13571,1
13571,1
13572,1
13572,1
13572,10
13572,0
13572,1
13572,0
13572,0
13572,0
13573,1
13573,0
13573,4
13573,0
13573,1
13573,0
13574,9
13574,2
13574,1
13574,0
13574,0
13574,0
13575,1
13575,1
13575,15
13575,0
13575,2
13575,0
13575,0
13576,1
13576,1
13576,0
13576,0
13576,0
13576,0
13577,0
13577,0
13577,0
13577,0
13577,0
13578,1
13578,0
13578,0
13578,0
13578,0
13579,1
13579,2
13579,0
13579,5
13579,0
13579,0
13580,0
13580,0
13580,1
13580,1
13580,0
13581,1
13581,0
13581,1
13581,3
13581,0
13581,0
13581,4
13581,0
13581,0
13581,0
13582,0
13582,0
13582,0
13582,1
13582,1
13582,1
13582,0
13582,0
13582,0
13583,1
13583,3
13583,7
13583,0
13583,1
13584,0
13584,0
13585,0
13585,0
13585,4
13585,0
13585,1
13585,0
13585,0
13586,1
13586,3
13586,2
