"time","global","region"
1662,61320,20293
1663,61322,20293
1664,61322,20293
1665,61322,20292
1666,61322,20293
1667,61322,20293
1668,61322,20292
1669,61322,20293
1670,61322,20293
1671,61322,20293
1672,61320,20294
1673,61320,20294
1674,61321,20293
1675,61323,20292
1676,61322,20292
1677,61324,20291
1678,61324,20291
1679,61323,20291
1680,61323,20292
1681,61324,20291
1682,61324,20291
1683,61324,20291
1684,61324,20291
1685,61324,20291
1686,61324,20290
1687,61324,20291
1688,61324,20291
1689,61325,20289
1690,61326,20289
1691,61326,20288
1692,61326,20287
1693,61326,20288
1694,61324,20289
1695,61325,20289
1696,61327,20288
1697,61327,20288
1698,61327,20288
1699,61327,20288
1700,61325,20289
1701,61326,20289
1702,61325,20289
1703,61326,20289
1704,61326,20288
1705,61327,20288
1706,61327,20288
1707,61327,20288
1708,61327,20288
1709,61327,20288
1710,61328,20287
1711,61329,20286
1712,61329,20285
1713,61331,20284
1714,61330,20284
1715,61331,20284
1716,61331,20284
1717,61331,20284
1718,61330,20285
1719,61330,20284
1720,61330,20284
1721,61331,20284
1722,61331,20283
1723,61331,20284
1724,61331,20282
1725,61331,20284
1726,61332,20283
1727,61332,20282
1728,61332,20283
1729,61331,20284
1730,61330,20285
1731,61330,20285
1732,61329,20286
1733,61329,20286
1734,61329,20286
1735,61329,20286
1736,61327,20287
1737,61327,20287
1738,61328,20287
1739,61328,20287
1740,61326,20287
1741,61328,20287
1742,61329,20286
1743,61330,20285
1744,61329,20285
1745,61330,20284
1746,61330,20285
1747,61329,20286
1748,61329,20286
1749,61329,20286
1750,61329,20286
1751,61329,20286
1752,61329,20286
1753,61329,20286
1754,61329,20286
1755,61327,20287
1756,61329,20286
1757,61329,20286
1758,61329,20286
1759,61328,20286
1760,61329,20286
1761,61329,20286
1762,61329,20286
1763,61327,20287
1764,61328,20287
1765,61327,20287
1766,61329,20286
1767,61329,20286
1768,61330,20285
1769,61330,20285
1770,61330,20285
1771,61330,20284
1772,61331,20284
1773,61332,20283
1774,61332,20282
1775,61330,20284
1776,61331,20284
1777,61331,20284
1778,61332,20283
1779,61333,20282
1780,61333,20282
1781,61333,20282
1782,61332,20282
1783,61333,20282
1784,61331,20282
1785,61333,20282
1786,61334,20281
1787,61335,20280
1788,61334,20280
1789,61335,20279
1790,61335,20280
1791,61334,20280
1792,61334,20281
1793,61334,20281
1794,61333,20281
1795,61333,20282
1796,61333,20282
1797,61332,20282
1798,61333,20282
1799,61332,20283
1800,61332,20283
1801,61332,20283
1802,61330,20284
1803,61330,20285
1804,61331,20284
1805,61331,20284
1806,61332,20283
1807,61331,20283
1808,61332,20283
1809,61331,20283
1810,61331,20283
1811,61332,20283
1812,61332,20283
1813,61332,20283
1814,61330,20283
1815,61332,20283
1816,61332,20282
1817,61332,20283
1818,61331,20283
1819,61331,20283
1820,61331,20283
1821,61333,20282
1822,61332,20283
1823,61332,20283
1824,61332,20283
1825,61330,20283
1826,61332,20283
1827,61332,20283
1828,61331,20283
1829,61332,20283
1830,61332,20282
1831,61334,20280
1832,61333,20282
1833,61333,20282
1834,61331,20283
1835,61332,20283
1836,61331,20283
1837,61332,20283
1838,61332,20283
1839,61332,20283
1840,61333,20282
1841,61333,20282
1842,61332,20282
1843,61332,20282
1844,61333,20282
1845,61332,20283
1846,61331,20283
1847,61330,20284
1848,61331,20284
1849,61331,20284
1850,61330,20283
1851,61330,20283
1852,61331,20284
1853,61331,20284
1854,61330,20285
1855,61329,20285
1856,61328,20285
1857,61329,20286
1858,61328,20286
1859,61329,20286
1860,61329,20286
1861,61330,20285
1862,61330,20285
1863,61329,20284
1864,61329,20286
1865,61328,20286
1866,61328,20286
1867,61329,20286
1868,61329,20286
1869,61329,20286
1870,61329,20286
1871,61329,20286
1872,61328,20286
1873,61330,20285
1874,61331,20284
1875,61331,20284
1876,61330,20284
1877,61331,20284
1878,61331,20283
1879,61331,20283
1880,61332,20283
1881,61332,20283
1882,61332,20283
1883,61332,20283
1884,61332,20283
1885,61332,20283
1886,61330,20285
1887,61329,20285
1888,61330,20285
1889,61329,20285
1890,61330,20285
1891,61329,20285
1892,61330,20285
1893,61330,20285
1894,61330,20283
1895,61331,20284
1896,61331,20284
1897,61329,20285
1898,61330,20285
1899,61330,20285
1900,61328,20285
1901,61331,20284
1902,61330,20285
1903,61329,20286
1904,61329,20286
1905,61329,20286
1906,61328,20286
1907,61329,20286
1908,61329,20286
1909,61329,20286
1910,61329,20286
1911,61328,20287
1912,61328,20287
1913,61327,20288
1914,61327,20288
1915,61327,20288
1916,61326,20288
1917,61326,20288
1918,61327,20288
1919,61327,20287
1920,61328,20287
1921,61328,20287
1922,61328,20287
1923,61327,20287
1924,61328,20287
1925,61328,20287
1926,61327,20287
1927,61327,20288
1928,61327,20288
1929,61327,20288
1930,61327,20288
1931,61328,20287
1932,61327,20287
1933,61328,20287
1934,61328,20287
1935,61329,20286
1936,61329,20285
1937,61330,20285
1938,61329,20286
1939,61328,20287
1940,61328,20287
1941,61327,20287
1942,61328,20287
1943,61329,20286
1944,61329,20284
1945,61328,20286
1946,61327,20286
1947,61328,20287
1948,61328,20287
1949,61328,20286
1950,61328,20287
1951,61328,20287
1952,61328,20287
1953,61328,20287
1954,61328,20286
1955,61329,20286
1956,61328,20286
1957,61329,20286
1958,61329,20286
1959,61330,20285
1960,61330,20285
1961,61330,20285
1962,61330,20285
1963,61330,20285
1964,61329,20285
1965,61330,20285
1966,61330,20285
1967,61328,20286
1968,61326,20288
1969,61328,20287
1970,61328,20287
1971,61326,20288
1972,61326,20288
1973,61329,20286
1974,61328,20286
1975,61328,20287
1976,61327,20287
1977,61325,20289
1978,61324,20289
1979,61326,20289
1980,61326,20289
1981,61327,20288
1982,61325,20288
1983,61325,20290
1984,61327,20288
1985,61326,20288
1986,61326,20288
1987,61325,20289
1988,61326,20289
1989,61326,20289
1990,61325,20289
1991,61326,20289
1992,61326,20289
1993,61325,20289
1994,61326,20289
1995,61326,20289
1996,61326,20289
1997,61325,20289
1998,61326,20288
1999,61326,20289
2000,61326,20289
2001,61324,20290
2002,61326,20289
2003,61325,20290
2004,61325,20289
2005,61325,20290
2006,61325,20290
2007,61325,20290
2008,61325,20290
2009,61325,20290
2010,61325,20290
2011,61325,20289
2012,61324,20290
2013,61325,20290
2014,61325,20290
2015,61325,20290
2016,61325,20289
2017,61325,20290
2018,61326,20289
2019,61326,20289
2020,61327,20288
2021,61326,20288
2022,61326,20288
2023,61327,20288
2024,61328,20287
2025,61325,20288
2026,61327,20288
2027,61327,20288
2028,61326,20288
2029,61327,20288
2030,61326,20288
2031,61327,20288
2032,61326,20288
2033,61326,20288
2034,61326,20288
2035,61327,20288
2036,61327,20288
2037,61327,20288
2038,61328,20287
2039,61328,20287
2040,61327,20287
2041,61327,20288
2042,61327,20288
2043,61327,20288
2044,61327,20288
2045,61326,20288
2046,61325,20289
2047,61325,20289
2048,61327,20288
2049,61327,20288
2050,61327,20287
2051,61328,20287
2052,61328,20287
2053,61328,20286
2054,61328,20286
2055,61329,20285
2056,61329,20286
2057,61329,20286
2058,61328,20287
2059,61328,20287
2060,61328,20287
2061,61328,20287
2062,61328,20286
2063,61326,20288
2064,61326,20288
2065,61327,20288
2066,61327,20287
2067,61328,20287
2068,61328,20287
2069,61327,20287
2070,61328,20287
2071,61327,20287
2072,61328,20287
2073,61328,20287
2074,61323,20288
2075,61327,20288
2076,61326,20288
2077,61325,20289
2078,61326,20289
2079,61325,20288
2080,61327,20288
2081,61327,20288
2082,61327,20288
2083,61326,20288
2084,61327,20288
2085,61327,20288
2086,61327,20287
2087,61326,20288
2088,61327,20287
2089,61327,20288
2090,61326,20288
2091,61327,20288
2092,61327,20287
2093,61327,20288
2094,61326,20288
2095,61327,20287
2096,61327,20288
2097,61327,20287
2098,61328,20286
2099,61329,20286
2100,61329,20286
2101,61330,20285
2102,61329,20286
2103,61329,20286
2104,61328,20286
2105,61327,20286
2106,61329,20285
2107,61329,20286
2108,61328,20287
2109,61327,20286
2110,61327,20287
2111,61328,20287
2112,61328,20287
2113,61328,20287
2114,61328,20287
2115,61326,20287
2116,61327,20287
2117,61328,20287
2118,61328,20287
2119,61328,20286
2120,61329,20286
2121,61329,20286
2122,61328,20286
2123,61329,20286
2124,61328,20286
2125,61328,20287
2126,61328,20287
2127,61328,20286
2128,61327,20287
2129,61328,20287
2130,61327,20287
2131,61327,20288
2132,61327,20288
2133,61327,20288
2134,61327,20288
2135,61326,20287
2136,61326,20288
2137,61326,20289
2138,61325,20289
2139,61326,20289
2140,61325,20290
2141,61325,20290
2142,61325,20290
2143,61324,20291
2144,61324,20291
2145,61324,20290
2146,61324,20291
2147,61324,20291
2148,61324,20290
2149,61323,20290
2150,61324,20291
2151,61325,20290
2152,61324,20290
2153,61325,20290
2154,61324,20290
2155,61325,20290
2156,61325,20290
2157,61323,20290
2158,61325,20290
2159,61326,20289
2160,61326,20289
2161,61325,20289
2162,61324,20291
2163,61324,20291
2164,61323,20291
2165,61324,20291
2166,61323,20291
2167,61324,20291
2168,61324,20291
2169,61323,20292
2170,61322,20292
2171,61324,20291
2172,61324,20291
2173,61324,20291
2174,61324,20290
2175,61325,20290
2176,61325,20290
2177,61325,20289
2178,61323,20291
2179,61324,20291
2180,61323,20291
2181,61324,20291
2182,61325,20290
2183,61325,20290
2184,61325,20290
2185,61325,20289
2186,61326,20289
2187,61326,20289
2188,61326,20289
2189,61325,20288
2190,61325,20289
2191,61325,20288
2192,61326,20289
2193,61326,20289
2194,61326,20288
2195,61326,20289
2196,61326,20289
2197,61326,20289
2198,61325,20288
2199,61326,20289
2200,61325,20290
2201,61324,20291
2202,61325,20290
2203,61325,20290
2204,61324,20290
2205,61324,20290
2206,61324,20291
2207,61322,20292
2208,61322,20292
2209,61323,20292
2210,61321,20294
2211,61321,20294
2212,61321,20293
2213,61321,20294
2214,61321,20294
2215,61319,20294
2216,61321,20293
2217,61321,20294
2218,61321,20294
2219,61321,20293
2220,61322,20293
2221,61321,20293
2222,61320,20294
2223,61320,20294
2224,61321,20293
2225,61320,20295
2226,61320,20295
2227,61320,20295
2228,61319,20295
2229,61320,20295
2230,61321,20294
2231,61319,20294
2232,61321,20293
2233,61322,20293
2234,61322,20293
2235,61322,20293
2236,61321,20292
2237,61321,20293
2238,61319,20293
2239,61322,20293
2240,61321,20293
2241,61322,20293
2242,61322,20293
2243,61322,20293
2244,61322,20293
2245,61322,20293
2246,61322,20292
2247,61321,20294
2248,61321,20294
2249,61321,20294
2250,61320,20295
2251,61320,20295
2252,61319,20296
2253,61319,20296
2254,61315,20296
2255,61318,20296
2256,61319,20296
2257,61318,20297
2258,61318,20297
2259,61318,20297
2260,61317,20297
2261,61318,20297
2262,61318,20297
2263,61317,20297
2264,61318,20297
2265,61318,20297
2266,61318,20297
2267,61318,20297
2268,61318,20296
2269,61316,20296
2270,61319,20296
2271,61317,20296
2272,61319,20296
2273,61317,20295
2274,61319,20296
2275,61318,20297
2276,61319,20294
2277,61319,20296
2278,61319,20296
2279,61319,20296
2280,61319,20295
2281,61318,20297
2282,61317,20297
2283,61316,20298
2284,61316,20299
2285,61316,20299
2286,61316,20299
2287,61315,20299
2288,61314,20300
2289,61315,20300
2290,61315,20300
2291,61314,20299
2292,61313,20300
2293,61315,20300
2294,61314,20300
2295,61315,20299
2296,61315,20300
2297,61314,20300
2298,61315,20300
2299,61315,20300
2300,61313,20300
2301,61314,20301
2302,61314,20301
2303,61314,20301
2304,61313,20301
2305,61313,20302
2306,61312,20302
2307,61313,20302
2308,61312,20302
2309,61313,20301
2310,61313,20302
2311,61313,20302
2312,61313,20302
2313,61313,20302
2314,61313,20301
2315,61314,20301
2316,61314,20301
2317,61313,20301
2318,61314,20300
2319,61315,20300
2320,61315,20300
2321,61314,20300
2322,61315,20299
2323,61316,20299
2324,61316,20298
2325,61316,20299
2326,61316,20299
2327,61316,20299
2328,61316,20299
2329,61316,20299
2330,61316,20299
2331,61314,20299
2332,61316,20299
2333,61315,20299
2334,61316,20299
2335,61315,20299
2336,61317,20298
2337,61318,20296
2338,61317,20297
2339,61318,20296
2340,61319,20296
2341,61319,20296
2342,61319,20296
2343,61317,20296
2344,61319,20295
2345,61320,20295
2346,61320,20295
2347,61320,20295
2348,61318,20296
2349,61319,20296
2350,61319,20296
2351,61319,20296
2352,61319,20295
2353,61319,20295
2354,61319,20295
2355,61320,20295
2356,61320,20295
2357,61320,20294
2358,61321,20294
2359,61320,20293
2360,61320,20294
2361,61320,20295
2362,61320,20295
2363,61320,20295
2364,61321,20294
2365,61321,20294
2366,61321,20294
2367,61320,20294
2368,61321,20294
2369,61321,20293
2370,61321,20294
2371,61319,20293
2372,61321,20294
2373,61321,20294
2374,61321,20294
2375,61321,20294
2376,61319,20295
2377,61320,20295
2378,61319,20296
2379,61318,20297
2380,61316,20299
2381,61314,20299
2382,61316,20299
2383,61316,20299
2384,61316,20299
2385,61316,20299
2386,61316,20299
2387,61317,20297
2388,61318,20297
2389,61318,20297
2390,61317,20297
2391,61317,20297
2392,61318,20297
2393,61319,20296
2394,61319,20296
2395,61317,20297
2396,61318,20297
2397,61318,20297
2398,61319,20296
2399,61319,20296
2400,61319,20296
2401,61317,20296
2402,61318,20297
2403,61318,20297
2404,61318,20297
2405,61318,20297
2406,61317,20298
2407,61317,20298
2408,61316,20298
2409,61316,20298
2410,61318,20296
2411,61317,20297
2412,61318,20297
2413,61317,20297
2414,61316,20299
2415,61316,20299
2416,61316,20299
2417,61316,20299
2418,61315,20299
2419,61314,20298
2420,61315,20299
2421,61315,20299
2422,61313,20300
2423,61313,20301
2424,61311,20301
2425,61314,20300
2426,61314,20301
2427,61314,20301
2428,61313,20301
2429,61314,20301
2430,61313,20301
2431,61314,20301
2432,61314,20301
2433,61314,20301
2434,61315,20300
2435,61315,20299
2436,61315,20299
2437,61315,20299
2438,61316,20299
2439,61313,20299
2440,61316,20299
2441,61314,20299
2442,61316,20299
2443,61315,20299
2444,61314,20300
2445,61315,20300
2446,61315,20300
2447,61315,20300
2448,61312,20300
2449,61314,20299
2450,61315,20299
2451,61315,20300
2452,61313,20300
2453,61315,20300
2454,61315,20300
2455,61315,20300
2456,61315,20300
2457,61315,20300
2458,61315,20300
2459,61315,20299
2460,61315,20300
2461,61315,20300
2462,61313,20300
2463,61314,20301
2464,61313,20301
2465,61313,20300
2466,61316,20299
2467,61315,20299
2468,61316,20299
2469,61316,20299
2470,61317,20297
2471,61318,20297
2472,61318,20296
2473,61317,20297
2474,61318,20297
2475,61317,20296
2476,61319,20296
2477,61319,20296
2478,61318,20296
2479,61319,20296
2480,61318,20296
2481,61319,20295
2482,61319,20296
2483,61319,20296
2484,61319,20296
2485,61318,20296
2486,61318,20295
2487,61319,20296
2488,61319,20296
2489,61319,20296
2490,61318,20296
2491,61319,20296
2492,61318,20296
2493,61317,20298
2494,61317,20298
2495,61317,20298
2496,61315,20298
2497,61318,20297
2498,61318,20297
2499,61318,20297
2500,61317,20297
2501,61317,20297
2502,61320,20295
2503,61319,20295
2504,61319,20295
2505,61320,20295
2506,61320,20295
2507,61320,20295
2508,61320,20293
2509,61318,20295
2510,61319,20295
2511,61320,20295
2512,61319,20295
2513,61319,20295
2514,61317,20295
2515,61320,20295
2516,61320,20295
2517,61320,20295
2518,61319,20294
2519,61320,20295
2520,61319,20295
2521,61320,20295
2522,61319,20295
2523,61320,20295
2524,61320,20295
2525,61320,20295
2526,61320,20295
2527,61319,20295
2528,61320,20295
2529,61320,20295
2530,61319,20295
2531,61320,20294
2532,61320,20295
2533,61320,20295
2534,61320,20295
2535,61320,20294
2536,61320,20295
2537,61320,20295
2538,61318,20296
2539,61319,20296
2540,61317,20298
2541,61316,20298
2542,61317,20298
2543,61314,20298
2544,61317,20298
2545,61317,20298
2546,61317,20298
2547,61316,20298
2548,61317,20297
2549,61318,20297
2550,61318,20297
2551,61318,20297
2552,61317,20298
2553,61316,20298
2554,61316,20298
2555,61317,20298
2556,61317,20298
2557,61317,20296
2558,61318,20297
2559,61318,20297
2560,61317,20297
2561,61318,20296
2562,61317,20297
2563,61319,20296
2564,61318,20296
2565,61319,20296
2566,61319,20296
2567,61319,20296
2568,61318,20296
2569,61319,20296
2570,61318,20297
2571,61317,20298
2572,61316,20298
2573,61318,20295
2574,61317,20297
2575,61317,20297
2576,61318,20297
2577,61317,20298
2578,61317,20297
2579,61317,20298
2580,61316,20299
2581,61316,20299
2582,61315,20299
2583,61314,20300
2584,61314,20300
2585,61315,20300
2586,61315,20300
2587,61314,20300
2588,61316,20299
2589,61316,20299
2590,61316,20299
2591,61315,20299
2592,61316,20299
2593,61318,20297
2594,61318,20297
2595,61318,20297
2596,61317,20298
2597,61318,20297
2598,61318,20297
2599,61318,20297
2600,61318,20297
2601,61318,20297
2602,61317,20297
2603,61318,20297
2604,61317,20297
2605,61317,20297
2606,61318,20297
2607,61316,20299
2608,61316,20299
2609,61316,20298
2610,61317,20298
2611,61317,20298
2612,61316,20299
2613,61316,20299
2614,61314,20299
2615,61316,20299
2616,61316,20297
2617,61315,20298
2618,61317,20297
2619,61317,20298
2620,61316,20298
2621,61314,20298
2622,61317,20298
2623,61316,20298
2624,61316,20298
2625,61318,20297
2626,61316,20299
2627,61314,20300
2628,61313,20301
2629,61314,20301
2630,61314,20301
2631,61312,20301
2632,61313,20301
2633,61314,20301
2634,61314,20301
2635,61314,20300
2636,61314,20301
2637,61313,20301
2638,61314,20300
2639,61313,20302
2640,61312,20303
2641,61311,20303
2642,61312,20303
2643,61311,20303
2644,61312,20303
2645,61310,20302
2646,61310,20303
2647,61312,20303
2648,61312,20303
2649,61312,20303
2650,61312,20303
2651,61312,20303
2652,61311,20303
2653,61311,20304
2654,61311,20304
2655,61311,20304
2656,61310,20304
2657,61311,20304
2658,61311,20304
2659,61310,20304
2660,61311,20303
2661,61311,20303
2662,61310,20303
2663,61310,20303
2664,61311,20303
2665,61311,20303
2666,61310,20302
2667,61312,20303
2668,61312,20303
2669,61311,20302
2670,61311,20303
2671,61311,20303
2672,61312,20303
2673,61311,20303
2674,61312,20303
2675,61312,20303
2676,61312,20302
2677,61312,20302
2678,61313,20302
2679,61313,20302
2680,61312,20303
2681,61312,20303
2682,61312,20303
2683,61312,20303
2684,61311,20303
2685,61312,20303
2686,61312,20303
2687,61310,20303
2688,61310,20304
2689,61311,20304
2690,61311,20304
2691,61311,20304
2692,61311,20303
2693,61311,20304
2694,61311,20304
2695,61311,20304
2696,61311,20304
2697,61311,20304
2698,61311,20304
2699,61311,20304
2700,61310,20304
2701,61310,20305
2702,61309,20305
2703,61307,20306
2704,61307,20306
2705,61308,20306
2706,61308,20306
2707,61309,20306
2708,61309,20305
2709,61309,20305
2710,61310,20305
2711,61308,20305
2712,61309,20305
