"time","r0"
13164,0
13165,5
13167,2
13168,0
13169,0
13169,1
13169,1
13169,3
13172,1
13180,2
13183,0
13186,2
13191,0
13192,0
13196,0
13197,0
13198,0
13201,0
13202,0
13202,0
13204,1
13204,0
13204,1
13209,0
13211,1
13211,0
13212,0
13213,0
13218,0
13221,5
13228,0
13228,0
13229,0
13231,0
13233,0
13238,1
13240,4
13243,1
13243,7
13243,3
13246,9
13247,0
13248,0
13250,1
13251,0
13253,0
13256,2
13256,0
13259,1
13267,6
13270,0
13272,0
13272,1
13273,1
13273,0
13273,0
13274,2
13284,0
13290,2
13294,0
13294,1
13296,0
13299,1
13299,1
13305,0
13308,0
13311,2
13311,3
13312,0
13313,1
13317,1
13320,1
13326,0
13329,2
13334,0
13334,2
13337,1
13337,0
13337,5
13339,0
13340,1
13341,0
13342,0
13343,1
13343,1
13345,0
13346,0
13346,0
13346,3
13347,0
13347,0
13349,2
13351,0
13352,3
13354,1
13357,0
13359,2
13362,0
13362,0
13363,0
13366,3
13370,2
13373,0
13376,0
13381,1
13383,1
13384,0
13386,0
13386,1
13387,0
13388,0
13390,0
13390,0
13393,2
13393,0
13397,0
13398,0
13401,0
13402,1
13404,4
13405,3
13407,1
13409,0
13411,1
13412,6
13414,0
13416,0
13419,0
13419,0
13420,0
13423,0
13424,0
13425,0
13425,1
13426,0
13428,0
13428,0
13430,0
13434,2
13435,0
13435,0
13437,1
13437,3
13438,0
13439,0
13441,0
13441,0
13443,0
13446,0
13446,0
13451,1
13451,0
13453,2
13454,0
13454,0
13456,1
13459,0
13459,7
13465,2
13466,0
13468,0
13468,0
13469,0
13469,0
13469,0
13471,1
13471,0
13474,7
13475,1
13477,0
13478,0
13479,0
13483,0
13484,11
13486,3
13487,0
13489,3
13489,1
13489,0
13491,0
13491,0
13493,0
13493,0
13495,0
13495,0
13496,0
13496,8
13497,3
13500,2
13501,0
13502,7
13503,0
13505,0
13509,0
13510,0
13510,0
13511,0
13512,1
13513,3
13516,0
13516,2
13519,0
13521,1
13523,0
13524,3
13528,0
13529,0
13532,0
13533,2
13535,1
13536,0
13539,0
13540,1
13541,1
13542,3
13542,0
13543,1
13543,1
13544,1
13545,7
13547,0
13547,0
13549,1
13553,0
13557,2
13557,1
13568,0
13569,1
13570,1
13575,0
13575,1
13575,0
13577,0
13579,1
13580,2
13584,0
13584,5
13585,2
13586,0
13592,5
13597,1
13598,0
13598,0
13599,4
13600,2
13600,0
13601,0
13602,1
13602,0
13602,0
13604,1
13604,0
13604,0
13605,1
13609,0
13611,0
13614,3
13615,0
13615,0
13616,0
13616,0
13618,1
13618,1
13621,1
13622,0
13626,3
13629,1
13630,1
13632,3
13632,0
13634,0
13635,0
13636,0
13636,0
13638,6
13640,6
13641,0
13647,0
13649,1
13651,0
13653,0
13655,2
13656,0
13656,1
13658,1
13661,0
13664,0
13665,0
13666,1
13670,0
13674,1
13675,1
13675,0
13676,0
13678,0
13679,9
13681,0
13681,1
13682,0
13682,0
13683,2
13685,0
13689,0
13691,0
13692,0
13693,0
13693,0
13696,2
13698,0
13698,1
13699,0
13701,0
13704,0
13704,2
13704,1
13708,1
13709,1
13709,0
13712,0
13715,0
13721,0
13721,0
13724,0
13729,0
13731,1
13735,0
13736,0
13737,0
13740,0
13741,1
13741,0
13741,2
13743,1
13744,3
13747,5
13750,0
13750,0
13752,1
13755,1
13759,0
13761,0
13762,1
13763,1
13769,0
13770,0
13772,4
13773,0
13775,0
13777,0
13780,3
13784,4
13785,0
13788,1
13792,0
13792,0
13799,0
13800,1
13800,0
13801,3
13801,3
13803,0
13805,0
13806,0
13808,2
13810,1
13816,0
13818,0
13825,1
13825,0
13826,0
13827,4
13828,0
13829,3
13831,2
13833,0
13834,0
13835,0
13836,0
13837,1
13838,0
13840,3
13843,1
13844,0
13844,1
13847,0
13847,1
13850,4
13850,0
13853,1
13856,7
13859,0
13859,1
13859,1
13860,0
13863,5
13864,0
13867,0
13867,0
13868,1
13868,0
13870,0
13875,1
13878,0
13879,0
13880,0
13882,1
13888,0
13895,0
13897,0
13904,1
13908,1
13909,0
13910,0
13913,0
13913,0
13913,0
13915,6
13919,4
13921,2
13921,2
13923,1
13928,2
13928,0
13930,4
13934,3
13934,0
13935,1
13935,1
13940,0
13944,3
13945,2
13945,0
13951,2
13954,4
13956,1
13957,1
13958,1
13959,0
13963,1
13964,0
13965,3
13965,0
13966,0
13967,1
13969,2
13972,0
13973,0
13975,0
13976,1
13977,0
13978,0
13979,0
13979,1
13981,2
13983,0
13983,0
13983,2
13983,1
13986,0
13987,7
13987,0
13991,0
13994,0
13994,0
13995,0
13997,0
13998,0
14000,0
14000,0
14000,0
14012,1
14012,0
14013,2
14013,0
14013,1
14014,1
14016,1
14019,0
14019,0
14022,1
14026,8
14027,1
14028,3
14029,0
14031,0
14032,0
14033,5
14037,3
14039,0
14044,0
14050,0
14051,0
14054,0
14055,1
14056,0
14057,0
14064,0
14065,0
14066,1
14067,6
14071,0
14071,0
14074,0
14074,0
14077,0
14079,1
14085,5
14086,0
14095,0
14106,2
14110,5
14113,0
14114,8
14115,0
14116,0
14117,0
14118,3
14118,0
14120,4
14121,0
14121,0
14121,0
14123,0
14125,0
14126,0
14126,0
14126,0
14127,2
14130,3
14131,1
14131,0
14133,1
14133,0
14134,4
14134,2
14135,4
14136,0
14137,0
14137,2
14140,1
14142,0
14142,1
14142,0
14142,3
14143,4
14145,1
14145,0
14145,2
14147,0
14147,1
14148,2
14150,0
14151,0
14153,0
14154,0
14157,0
14162,0
14164,0
14166,3
14169,1
14171,0
14171,1
14173,4
14173,1
14173,5
14174,0
14176,5
14185,1
14190,1
14190,0
14194,0
14197,0
14205,0
14208,5
14210,0
14211,6
14213,0
14214,0
14216,4
14218,0
14219,0
14220,0
14220,1
14221,6
14225,1
14226,6
14227,1
14227,0
14227,0
14229,4
14229,1
14230,0
14235,0
14235,9
14235,0
14236,0
14239,1
14239,0
14243,1
14246,0
14247,1
14248,0
14248,1
14249,0
14253,0
14255,0
14258,1
14259,0
14260,3
14260,1
14260,0
14261,0
14265,0
14271,0
14273,1
14274,1
14274,0
14280,1
14282,8
14283,0
14286,5
14286,0
14292,0
14293,0
14294,4
14295,0
14297,2
14297,1
14297,2
14300,0
14302,0
14302,2
14303,0
14311,1
14311,0
14315,0
14317,1
14319,1
14321,0
14323,3
14323,0
14323,0
14325,1
14328,0
14328,13
14330,0
14335,3
14337,0
14338,2
14341,0
14343,0
14344,1
14345,0
14345,1
14345,1
14347,0
14352,0
14353,2
14353,0
14355,6
14361,1
14361,3
14364,4
14367,0
14367,1
14368,2
14369,2
14370,0
14371,2
14371,1
14374,0
14376,0
14377,0
14378,0
14380,1
14382,1
14382,3
14384,4
14387,0
14387,0
14388,1
14388,1
14392,1
14392,1
14393,3
14393,0
14399,0
14404,0
14406,1
14407,0
14408,1
14411,0
14413,0
14414,0
14414,0
14416,1
14418,0
14418,0
14419,0
14420,1
14423,1
14427,3
14430,1
14432,0
14437,0
14438,1
14439,4
14441,0
14442,2
14445,0
14445,0
14446,0
14453,0
14461,0
14461,0
14461,3
14466,1
14466,10
14469,0
14469,0
14470,0
14473,4
14474,4
14475,0
14476,0
14476,0
14476,0
14478,13
14480,1
14480,0
14485,0
14486,0
14486,4
14490,0
14491,2
14491,2
14492,0
14493,0
14494,0
14494,0
14494,0
14495,0
14495,1
14497,0
14497,0
14498,0
14501,1
14501,1
14501,2
14501,0
14502,0
14504,3
14504,0
14507,0
14507,1
14511,0
14512,0
14514,3
14514,0
14516,1
14518,1
14518,0
14519,0
14527,1
14532,0
14534,1
14534,0
14535,2
14536,0
14537,0
14541,1
14543,1
14546,0
14547,1
14549,1
14550,0
14553,0
14555,0
14556,0
14558,0
14558,1
14558,0
14559,0
14559,1
14560,0
14561,7
14561,4
14562,0
14563,0
14564,5
14567,0
14569,0
14569,1
14575,1
14576,0
14578,3
14579,0
14581,0
14582,0
14583,3
14584,0
14585,3
14585,0
14590,0
14590,0
14591,0
14592,1
14592,1
14593,2
14593,0
14595,0
14602,0
14605,0
14609,1
14610,0
14611,0
14611,1
14612,0
14615,3
14619,0
14620,0
14620,0
14621,1
14622,2
14622,1
14624,0
14628,0
14629,0
14629,0
14630,0
14630,4
14632,0
14632,0
14636,9
14645,0
14646,3
14646,0
14648,0
14648,0
14648,1
14651,3
14652,5
14652,0
14660,1
14660,0
14661,1
14664,17
14666,2
14669,0
14673,0
14675,0
14676,1
14683,0
14683,0
14685,0
14686,0
14687,1
14687,0
14688,0
14688,0
14691,0
14702,1
14703,0
14707,0
14708,0
14709,1
14711,0
14711,10
14714,0
14714,1
14716,0
14721,0
14721,2
14724,5
14724,0
14726,1
14726,1
14730,2
14731,0
14732,0
14734,1
14735,0
14738,13
14739,1
14740,2
14740,1
14745,0
14749,0
14753,8
14754,0
14756,0
14758,1
14760,0
14762,0
14763,0
14765,1
14767,1
14771,1
14772,0
14773,0
14775,0
14778,8
14779,0
14779,0
14780,0
14783,0
14788,1
14790,7
14792,6
14793,0
14795,0
14797,0
14799,0
14799,0
14802,1
14802,2
14804,2
14805,8
14806,0
14806,0
14806,1
14807,3
14811,0
14812,2
14814,1
14819,5
14821,1
14822,0
14823,0
14823,0
14826,0
14827,0
14828,0
14833,1
14838,1
14840,0
14840,0
14841,0
14842,0
14845,1
14846,1
14848,2
14856,0
14857,0
14857,0
14859,0
14859,0
14863,0
14863,1
14867,1
14868,1
14873,3
14878,1
14883,0
14885,1
14886,8
14897,0
14900,0
14906,0
14910,0
14914,2
14914,1
14916,2
14918,4
14919,1
14921,1
14922,3
14923,1
14930,0
14931,1
14933,0
14936,0
14937,0
14941,1
14943,0
14945,0
14946,1
14948,1
14955,2
14957,0
14958,0
14958,0
14962,4
14963,0
14965,0
14966,1
14969,0
14969,0
14970,3
14970,0
14974,2
14975,0
